2427,1234,1381276800
2427,454,1381276800
13240,1234,1404259200
13240,2217,1404259200
13240,428,1404259200
1587,1234,1377129600
1587,3445,1377129600
1587,3344,1377129600
1587,1026,1377129600
9541,2859,1378339200
568,2859,1382486400
568,1469,1382486400
568,1381,1382486400
12738,2217,1378512000
2433,2217,1400889600
2433,4038,1400889600
2433,2282,1400889600
2433,1004,1400889600
2232,2217,1394064000
2232,1204,1394064000
16106,4623,1382745600
2403,4623,1391817600
8499,3240,1348704000
8499,5448,1348704000
1276,4109,1361836800
1276,3305,1361836800
8873,4109,1367107200
4373,1923,1384905600
4373,5236,1384905600
4455,1923,1297123200
13623,1923,1367798400
12274,4089,1376784000
12274,306,1376784000
11995,4089,1366416000
584,4865,1365033600
4200,4865,1393200000
7170,4865,1393027200
7170,2720,1393027200
7170,2231,1393027200
6670,4865,1357862400
6670,4189,1357862400
6670,3323,1357862400
6670,862,1357862400
6670,2617,1357862400
6670,1077,1357862400
6670,3207,1357862400
11566,749,1180396800
6470,749,1369699200
1064,150,1386374400
11744,150,1371859200
11744,5140,1371859200
1101,150,1251072000
6397,3891,1378944000
12295,3891,1393027200
12295,2003,1393027200
12176,3494,975110400
10712,4547,1350259200
9710,4547,1311984000
861,4547,1403740800
7724,4547,1379462400
3236,4763,1404777600
3236,4379,1404777600
3236,209,1404777600
1727,4763,1391731200
11877,4763,1363478400
11877,5315,1363478400
11512,4763,1326240000
11512,2480,1326240000
11512,776,1326240000
13535,1353,1245456000
4050,1353,1394150400
4050,3756,1394150400
15863,1353,1111536000
14961,65,1354752000
14961,3325,1354752000
7760,65,1395360000
7760,3342,1395360000
7760,980,1395360000
7165,65,1365552000
7165,1729,1365552000
7165,2706,1365552000
7165,1664,1365552000
6358,65,1095984000
3694,65,1222905600
12923,65,1381536000
697,2457,1383696000
697,2480,1383696000
697,4486,1383696000
697,3298,1383696000
697,4412,1383696000
697,4658,1383696000
3921,2457,1367712000
3921,715,1367712000
6075,2457,1399766400
11881,2457,1308009600
1362,2457,1360281600
