13326,1234,1299888000
13196,1234,1289433600
10901,1234,1354060800
9327,1234,1356739200
670,2859,1376611200
9551,2859,1379635200
14963,2217,1295136000
14577,4623,1348012800
2307,4623,1371081600
3722,4623,1271721600
1677,3240,1321747200
10595,3240,1227657600
12631,3240,1328745600
4309,3240,1361318400
12128,3240,1271635200
7146,4109,1366329600
8854,4109,1333843200
7933,1923,1357344000
11570,1923,1301011200
1997,1923,1360368000
9059,4089,1355875200
12041,4089,1385337600
5285,4089,1355616000
15062,2799,1390608000
4267,2799,1227398400
6969,2799,1181520000
4949,2799,1173398400
15828,2799,1235952000
7726,2799,1010102400
12605,2799,1227225600
12555,4865,1323129600
1986,4865,1353888000
14163,4865,1354838400
3049,4865,1329091200
16115,749,1231113600
1008,749,1271894400
10675,494,1154131200
1666,494,1225670400
5166,150,1351814400
2220,150,1270080000
4978,150,974851200
13813,150,1017532800
12769,150,970876800
15579,150,1285545600
9265,3891,1319846400
8492,3891,1318896000
15789,3891,1222992000
5703,3494,1149984000
4401,3494,1268784000
6641,3494,968198400
9297,3494,964310400
9943,4547,1094169600
13927,4547,1131062400
13146,4547,1154563200
11178,4547,1287532800
14491,4547,1123545600
14620,4547,1293840000
7788,4547,1145404800
5917,4547,1011744000
10087,4547,1168992000
1156,4547,1384387200
11691,4763,1330387200
841,4763,1291680000
8370,4763,1371859200
12190,4763,1184025600
13094,4763,1371081600
4365,4763,1216080000
14570,4763,1315699200
2140,4763,1331856000
10582,4763,1277164800
2952,4763,1225584000
11078,4763,1392249600
3397,4763,1386633600
11984,1119,1009670400
15547,1119,968025600
12756,1119,1031011200
15902,1119,1010966400
7287,1119,1221696000
4626,1119,1116892800
11984,1353,1147046400
783,1353,1029196800
13089,1353,1134432000
12281,1353,1130025600
5294,1353,1227916800
1977,1353,1372291200
16041,65,1374019200
1412,65,1357084800
13216,65,1379635200
492,65,1366156800
783,2457,1030924800
651,2457,1382832000
6518,2457,1354060800
1003,2457,1388880000
3164,715,1394755200
2241,715,1380067200
6387,715,1222300800
3995,715,1340323200
4042,715,1303776000
8346,715,1375056000
1876,715,1357776000
944,715,1380672000
15948,715,1099008000
900,715,954028800
3291,715,1296259200
6478,715,1344988800
16032,715,1269820800
3533,715,1357689600
13633,715,1355702400
12344,715,1376956800
12084,2413,1348272000
7286,2413,1159660800
12703,2413,1386806400
9089,2413,1264982400
1913,2413,989107200
9234,2413,1071532800
7576,2413,1362096000
1643,2413,1220918400
15208,2413,1365120000
6513,2413,1366329600
3769,2413,1294876800
8798,3343,1130630400
1913,3343,965433600
9234,3343,1069632000
15902,3343,1088294400
7427,3343,1215561600
3694,3343,1094860800
15943,5467,1320969600
6203,5467,1357948800
11479,1572,1317427200
2180,1572,1288310400
10576,1572,1291852800
12197,1572,1292457600
3260,1572,1289347200
4314,1572,1269907200
13244,1572,1349222400
10508,1572,1290470400
11415,1572,1289692800
13637,1572,1291766400
2595,1572,1289174400
12044,1572,1292284800
8722,1572,1288742400
6382,1572,1294012800
14548,1572,1289952000
1874,1572,1282176000
12846,1572,1295481600
2942,1572,1332806400
14929,1572,1288224000
11429,1572,1293062400
292,1572,1291334400
10184,1572,1290470400
4236,1572,1297468800
16214,1572,1352678400
5495,1572,1292457600
4365,1572,1303344000
1850,1572,1289865600
14252,1572,1294444800
8532,1572,1318723200
753,1572,1288656000
1676,1572,1290038400
4238,1572,1290384000
10251,1572,1290038400
7444,1572,1366502400
4609,1572,1289347200
15048,1572,1290038400
7582,1572,1355702400
8507,1572,1294272000
11455,1572,1290556800
10175,1572,1290297600
2448,1572,1376006400
1569,1572,958435200
7833,1572,1294012800
6168,2777,1168387200
7922,2777,1306972800
15936,2777,1272153600
3732,4783,1362355200
11943,4783,1181001600
14733,4783,1371859200
13254,4969,1277164800
1859,4969,1248220800
10395,4969,1301875200
