16353,6853,1357603200
17730,1892,1319241600
11293,5304,1370649600
8090,7326,1313539200
28851,7326,1368662400
22950,7326,1356134400
2535,7326,1394582400
537,7326,1238457600
5269,7326,1369353600
2416,7326,1357948800
2416,8278,1357948800
13776,7326,1323561600
437,7326,1390348800
437,7013,1390348800
437,1231,1390348800
15102,7326,1335744000
15102,7726,1335744000
11050,7326,1381276800
12817,7326,1269734400
7912,7326,1377993600
7912,3750,1377993600
7912,5594,1377993600
3998,6519,1313625600
23231,6519,1388102400
23231,2113,1388102400
23231,4005,1388102400
23231,4843,1388102400
23231,8847,1388102400
23231,2949,1388102400
23231,8482,1388102400
10602,6519,1339459200
10602,6296,1339459200
10602,9157,1339459200
5976,6519,1388016000
21521,6519,1274486400
21521,5971,1274486400
28314,6519,1318032000
28314,7111,1318032000
25776,367,1403136000
27444,367,1365897600
27444,9727,1365897600
6621,5781,1292284800
8049,5781,1400803200
8049,9296,1400803200
6347,5781,1392681600
6347,5806,1392681600
28302,5781,1373500800
31224,5781,1382054400
5437,5781,1369440000
31124,5781,1386201600
16447,2255,1276300800
11246,2255,1311984000
30776,2255,1317945600
16138,2255,1320710400
14181,2255,1385337600
4395,4510,1370476800
23136,4510,1386720000
23136,6845,1386720000
2292,4510,1390003200
2292,1295,1390003200
2292,8913,1390003200
2292,8468,1390003200
5559,8046,1327104000
9756,1128,1389657600
8014,1128,1397952000
8014,9071,1397952000
8014,8748,1397952000
6570,1128,1380672000
6570,3007,1380672000
6570,7137,1380672000
6570,2889,1380672000
27048,1128,1371686400
5480,1028,1351036800
25892,7060,1073952000
5161,4409,1362096000
5161,6924,1362096000
5161,9827,1362096000
5161,3437,1362096000
29991,4409,1382832000
29991,947,1382832000
12746,4409,1294272000
20113,342,1400544000
20113,6556,1400544000
29780,342,1291766400
30223,5650,1385683200
1119,5650,1355875200
24267,5650,1389312000
21345,5650,1257552000
26152,5650,1378166400
26152,8469,1378166400
15317,5650,1389052800
14373,5650,1360540800
6726,1902,1159920000
8652,1902,1245196800
70,1902,1401148800
70,1956,1401148800
12165,1902,1366416000
24715,1902,1363564800
24715,9149,1363564800
19674,1902,1394064000
19674,3882,1394064000
19674,2363,1394064000
19674,7506,1394064000
30249,1902,1199404800
12414,1902,1395360000
694,1902,1400544000
694,2339,1400544000
31665,8296,1404086400
20449,8296,1398384000
20449,2820,1398384000
7568,8296,1402876800
7568,3148,1402876800
6822,8296,1403049600
6822,9772,1403049600
11147,8296,1380499200
11147,1846,1380499200
28092,8296,1399420800
23295,9465,1204588800
22227,9465,1193270400
29349,9465,1381363200
29349,2881,1381363200
30841,9465,1388793600
881,3095,1311724800
12040,3095,1401321600
12040,934,1401321600
12040,3360,1401321600
12040,5581,1401321600
12040,4499,1401321600
