3213,8620,1371168000
3213,2942,1371168000
65229,8502,1400630400
65229,1807,1400630400
65229,6292,1400630400
65229,13720,1400630400
65229,1545,1400630400
65229,14701,1400630400
65229,14153,1400630400
65229,14322,1400630400
65229,8308,1400630400
65229,855,1400630400
41869,8502,1403740800
41869,1060,1403740800
41869,4341,1403740800
41869,231,1403740800
41869,13163,1403740800
41869,8067,1403740800
41869,12232,1403740800
41869,4822,1403740800
12393,8502,1396828800
52268,8502,1385510400
52268,1763,1385510400
52268,7243,1385510400
52268,16441,1385510400
36931,8502,1404864000
36931,14335,1404864000
36931,7565,1404864000
48930,8502,1389830400
29252,8502,1377129600
20677,15916,1376438400
20677,11978,1376438400
20677,16434,1376438400
20677,3660,1376438400
61457,15916,1362441600
61457,6844,1362441600
21462,15916,1363046400
21462,507,1363046400
21462,6882,1363046400
21462,7909,1363046400
21462,1948,1363046400
39155,11144,1384905600
39155,8188,1384905600
30805,11144,1380067200
3154,11467,1405987200
3154,4278,1405987200
3154,1377,1405987200
15375,11467,1368230400
25839,11467,1383264000
58617,11467,1355184000
58617,1807,1355184000
58617,4385,1355184000
10930,11467,1368835200
10930,16783,1368835200
10930,17879,1368835200
10930,11203,1368835200
52571,11467,1402185600
52571,15939,1402185600
52571,13237,1402185600
47776,11467,1399075200
47776,11121,1399075200
47776,4775,1399075200
47776,3126,1399075200
12530,11467,1379721600
12530,12818,1379721600
12530,14227,1379721600
12530,5993,1379721600
12530,2678,1379721600
33254,11467,1398643200
33254,3708,1398643200
33254,15167,1398643200
12376,11467,1403481600
12376,15776,1403481600
12376,17624,1403481600
21043,11467,1404777600
21043,8832,1404777600
21043,14703,1404777600
54674,11467,1404345600
54674,13135,1404345600
54674,3816,1404345600
54674,8990,1404345600
54674,4495,1404345600
51411,11467,1360195200
51411,13236,1360195200
39386,11467,1384041600
39386,7948,1384041600
39386,11375,1384041600
62286,11467,1398729600
62286,12645,1398729600
62286,10460,1398729600
62286,13698,1398729600
62286,13374,1398729600
39892,11467,1404259200
39892,15579,1404259200
65331,11467,1377216000
65331,16842,1377216000
60095,11467,1390176000
60095,1807,1390176000
60095,6567,1390176000
60095,11214,1390176000
43386,11467,1397347200
43386,17881,1397347200
43386,2432,1397347200
43386,4913,1397347200
43386,15061,1397347200
43386,11104,1397347200
43386,14363,1397347200
43386,4877,1397347200
48806,11467,1399075200
48806,3312,1399075200
48806,2461,1399075200
65027,11467,1359676800
508,11467,1403395200
30297,11467,1365120000
30297,12645,1365120000
30297,11967,1365120000
30297,8669,1365120000
30297,6957,1365120000
30297,3710,1365120000
30297,8743,1365120000
4944,11467,1390262400
4944,17955,1390262400
54478,11467,1363651200
54478,12645,1363651200
54478,515,1363651200
54478,9120,1363651200
63379,11467,1399420800
38664,13709,1340323200
38664,16394,1340323200
38664,6913,1340323200
34623,13709,1326326400
34623,11534,1326326400
34623,5196,1326326400
34623,10265,1326326400
34623,134,1326326400
60647,13709,1369958400
60647,1941,1369958400
60647,16672,1369958400
60647,5044,1369958400
60647,17314,1369958400
60647,12844,1369958400
16376,4339,1362614400
16376,10265,1362614400
16376,1037,1362614400
50104,4339,1363996800
50104,15000,1363996800
50104,2446,1363996800
36583,4339,1373587200
36583,4308,1373587200
36583,13532,1373587200
36583,5252,1373587200
36583,3973,1373587200
36583,578,1373587200
36583,8021,1373587200
36583,1894,1373587200
64978,4339,1341792000
64978,5259,1341792000
64978,10676,1341792000
64978,8979,1341792000
64978,11417,1341792000
64978,6641,1341792000
64978,13357,1341792000
64978,17407,1341792000
16586,4339,1361232000
16586,7656,1361232000
16586,3098,1361232000
59697,4339,1358380800
59697,386,1358380800
59697,537,1358380800
9777,4339,1400112000
9777,8979,1400112000
9777,8179,1400112000
9777,2631,1400112000
9777,6959,1400112000
31395,4339,1323388800
31395,8979,1323388800
4222,4339,1370908800
4222,16159,1370908800
4222,16093,1370908800
46483,5209,1384905600
46483,1941,1384905600
46483,9464,1384905600
25759,9382,1299110400
25759,15668,1299110400
50585,9514,1389312000
66017,9514,1386633600
66017,1309,1386633600
47630,9514,1381449600
239,4326,1366761600
239,5334,1366761600
239,11637,1366761600
239,1823,1366761600
239,16127,1366761600
7011,4326,1290816000
7011,261,1290816000
7011,2327,1290816000
7011,16409,1290816000
1660,4326,1392768000
60887,4326,1311638400
1535,10336,1397260800
1535,3186,1397260800
51354,10336,1390176000
51354,824,1390176000
15903,10336,1395792000
15903,8903,1395792000
15903,14525,1395792000
15903,11859,1395792000
5195,10336,1373155200
5195,12772,1373155200
