17722,9328,1341792000
21738,9328,1372550400
13593,9328,1308009600
3228,9328,1313280000
11173,9328,1352851200
3880,9328,1309219200
6299,9328,1318982400
29159,9328,1388275200
7457,9328,1373846400
9863,9328,1332115200
7009,9328,1324857600
13455,9328,1385164800
18614,9328,1308355200
17901,9328,1315958400
11746,9328,1339200000
24846,9328,1307923200
19589,2276,1279670400
5723,2276,1280016000
4299,7770,1368835200
269,3586,1297555200
6468,8781,1333497600
19468,8781,1257724800
30623,8781,1232236800
9458,8781,1263513600
25959,8781,1304035200
25279,2638,1360886400
12098,2638,1380672000
11988,2638,1320624000
13951,2638,1358467200
3564,2638,1330300800
22804,3851,1335657600
15930,3851,1323043200
14604,3851,1329868800
18971,5637,1259712000
19130,5637,1218585600
7658,5637,1280793600
29546,5637,1357776000
22777,2510,1320796800
3364,2510,1366329600
15211,2510,1360540800
15412,2510,1322179200
16306,2510,1334016000
28114,2510,1370390400
22514,2510,1356480000
9692,2510,1326931200
25968,2510,1318809600
22636,2510,1366588800
13471,2510,1357344000
9710,1225,1363737600
20142,1225,1401321600
14950,1225,1332806400
6810,6275,1359072000
16580,6275,1357948800
17313,1502,1366848000
14720,1502,1371254400
22184,1502,1297555200
23124,1502,1302134400
9442,1502,1232064000
25752,1502,1356048000
14245,1502,1356825600
23645,1502,1301875200
14644,1502,1332201600
24243,1502,1346284800
10369,9380,1108339200
20206,9380,1110067200
20623,9380,1102118400
11425,9380,982713600
8123,10858,965260800
13513,10858,1001980800
3648,10858,967334400
14135,10858,996364800
9100,10858,1024272000
10035,10858,1345420800
3741,10858,982886400
2335,10858,1018915200
8730,10858,1065225600
26876,10858,1008633600
8998,10858,995760000
10701,6070,1135987200
11575,6070,1092614400
20704,6070,1080691200
18660,6070,1044489600
15428,8807,1207267200
4516,8807,1150502400
15520,8807,986947200
8730,8807,1060732800
18660,8807,1072569600
15080,724,1153094400
29882,724,1397001600
28393,724,1392854400
22721,724,1174003200
12023,724,1361836800
11100,724,1186790400
13051,724,1118275200
6815,724,1209859200
28595,724,996624000
25752,724,1350000000
23382,724,1064448000
12179,724,1233273600
2049,724,1375401600
22870,1207,1147996800
14790,1207,1069286400
14174,1207,1275436800
8247,1207,1107129600
11251,1207,1282176000
22080,1207,1046649600
8730,1207,1060732800
28743,2471,1039046400
22812,2471,1369094400
14174,2471,1238716800
20773,2471,1360022400
21180,7398,1089676800
1558,7398,1352505600
4817,7398,1120780800
27092,7398,969148800
19989,7398,1148256000
18361,11367,1009238400
10764,11367,1339200000
7113,11367,1022630400
8117,11367,1174435200
22665,6987,1083801600
28965,6987,1346976000
13563,6987,1288828800
16721,6987,1390089600
11020,6987,1284336000
20837,6987,990921600
22967,6987,1400544000
26339,8154,1365724800
8663,8154,1231718400
4449,8154,1205712000
28376,8154,975369600
18157,8154,1289001600
20206,946,1229904000
4817,946,1120521600
12992,946,1375056000
21904,3031,1306972800
23571,3031,1336694400
30428,3031,1350172800
15508,3031,1144886400
14136,3031,999561600
17094,3031,1358035200
15526,3031,1382659200
29789,3031,1097107200
945,2134,1151107200
20004,2134,1032998400
30347,2134,1236729600
14399,2134,1027468800
7023,2134,1275436800
11134,2134,1045526400
20331,2134,1322524800
29022,2134,1025568000
21183,2134,1332288000
26755,2134,1187827200
10533,2134,1133568000
16537,2134,1378339200
8969,6423,1251849600
16612,6423,1074124800
28570,6423,1100563200
20004,6423,1031011200
23353,6423,1023667200
9420,6423,1016150400
16825,6423,1075680000
29839,6423,999043200
22070,6423,1379980800
28072,6423,1003536000
14399,6423,1027555200
9451,6423,996019200
17734,6423,1247184000
533,6423,980985600
27034,6423,1187568000
10533,6423,1131753600
16537,6423,1374105600
8790,6423,1268179200
12845,6423,1305849600
15080,5420,1152748800
11123,5420,1089590400
4790,4453,1113177600
2427,4453,1035417600
13249,4453,968457600
18036,4453,1332115200
15228,9001,1140220800
8167,9001,1006732800
19170,9001,1389139200
29245,3304,958262400
30641,3304,954892800
16128,3304,957484800
7213,3304,988070400
4207,3304,997401600
25817,3304,1010620800
1409,3304,991958400
21361,3304,1001548800
11226,3304,964224000
15022,3304,964483200
19893,3304,982281600
15005,3304,955238400
25940,3304,982454400
15612,3304,1108512000
12919,4392,988329600
9463,4392,1020470400
7231,4392,960076800
27891,4392,1080518400
7768,4392,987897600
8016,4392,1154995200
3745,4392,965001600
15994,4392,1161820800
18659,4392,1335398400
19595,4392,1346284800
25779,4392,1131148800
30191,4392,1292716800
29690,2399,975196800
7231,2399,959040000
29605,2399,1119139200
3350,2399,943228800
9288,2399,958435200
3745,2399,957312000
22329,2399,1194393600
7641,2399,954806400
11663,2399,990662400
24835,2399,1194393600
3064,2399,1225497600
26464,2399,957571200
10738,2399,943488000
23197,2399,1117756800
18712,2399,956880000
3168,2897,949017600
3603,2897,945216000
29214,2897,1320105600
4674,2897,949276800
3594,2897,1129852800
13743,2897,1233100800
10254,2897,1332892800
28630,2897,1100476800
12086,2897,1119398400
22200,2897,1109289600
10276,2897,942796800
18645,2897,1079568000
29656,2897,950659200
18122,2897,947203200
22135,2897,946944000
8176,2897,1135987200
12565,8015,1070928000
2040,8015,950832000
24814,8015,950572800
13368,10880,1375315200
28086,10880,1390780800
24835,10880,1211500800
8251,10880,1335139200
15030,10880,1261180800
23118,10831,966556800
26381,10831,957830400
11475,10831,953337600
27183,10831,1225497600
5398,10831,945216000
2895,10831,1269993600
11123,10831,1080000000
10276,10831,942796800
21075,10831,1137283200
10738,10831,943488000
18122,10831,947203200
13809,10831,1017532800
19053,10831,1020988800
8077,11549,964656000
23828,11549,982022400
14455,11549,1046822400
3350,11549,943747200
15589,11549,966643200
29074,11549,945388800
12566,11549,954720000
8790,11549,1278201600
10369,1349,1144540800
12487,1349,1112745600
7851,1349,994982400
8613,1349,1289433600
17737,1349,983664000
20206,1349,1145923200
16652,1349,976665600
4445,1349,971395200
13713,1349,977702400
18781,1349,1353369600
25112,1349,975801600
2552,1349,1004659200
16674,1349,1260921600
22213,1349,1392163200
8629,262,1260230400
26876,262,1015804800
1315,7788,1328227200
10369,7788,1145491200
7541,7788,1006646400
15080,7788,1376265600
29151,7788,1294704000
1391,7788,1371600000
20206,7788,1150329600
18968,7788,1357084800
9825,7788,1320883200
11765,7788,1233964800
17244,7788,1078185600
16652,7788,976406400
2702,7788,1312848000
9435,7788,1324684800
29898,7788,1376438400
22907,7788,1377129600
3436,7788,1053388800
13743,7788,1111449600
4516,7788,1122768000
9907,7788,1385683200
20623,7788,1152316800
